1 0.207960199
2 0.1791044776
3 0.1024875622
4 0.06467661692
5 0.04875621891
6 0.04278606965
7 0.02487562189
8 0.02388059701
9 0.01791044776
10 0.01890547264
11 0.01293532338
12 0.01393034826
13 0.01393034826
14 0.01293532338
15 0.006965174129
16 0.01094527363
17 0.004975124378
18 0.007960199005
19 0.004975124378
20 0.005970149254
21 0.006965174129
22 0.002985074627
23 0.009950248756
24 0.004975124378
25 0.002985074627
26 0.003980099502
27 0.002985074627
28 0.004975124378
29 0.005970149254
30 0.002985074627
31 0.003980099502
32 0.004975124378
33 0.001990049751
34 0.0009950248756
35 0.002985074627
36 0.003980099502
37 0.003980099502
38 0
39 0.001990049751
40 0.002985074627
41 0.0009950248756
42 0.001990049751
43 0.001990049751
44 0.004975124378
45 0.003980099502
46 0.0009950248756
47 0.001990049751
48 0.001990049751
49 0.001990049751
50 0.003980099502
