1 0.207960199
2 0.1830845771
3 0.1074626866
4 0.06169154229
5 0.05074626866
6 0.04179104478
7 0.02587064677
8 0.02189054726
9 0.01990049751
10 0.01691542289
11 0.01592039801
12 0.01293532338
13 0.01194029851
14 0.01592039801
15 0.005970149254
16 0.01194029851
17 0.004975124378
18 0.006965174129
19 0.005970149254
20 0.003980099502
21 0.008955223881
22 0.002985074627
23 0.009950248756
24 0.004975124378
25 0.002985074627
26 0.003980099502
27 0.002985074627
28 0.004975124378
29 0.004975124378
30 0.003980099502
31 0.003980099502
32 0.002985074627
33 0.003980099502
34 0.0009950248756
35 0.002985074627
36 0.002985074627
37 0.004975124378
38 0
39 0.001990049751
40 0.0009950248756
41 0.002985074627
42 0.001990049751
43 0.001990049751
44 0.003980099502
45 0.004975124378
46 0.0009950248756
47 0.001990049751
48 0.0009950248756
49 0.002985074627
50 0.003980099502
